일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2009/06/17","575000","10000","1.77","567000","579000","563000","351077","201190875500","84697118775000","147299337"
"2009/06/16","565000","-14000","-2.42","570000","574000","565000","393278","223527962000","83224125405000","147299337"
"2009/06/15","579000","-5000","-0.86","584000","586000","571000","400593","231018093000","85286316123000","147299337"
"2009/06/12","584000","-1000","-0.17","589000","591000","583000","351342","206105793000","86022812808000","147299337"
"2009/06/11","585000","-2000","-0.34","587000","598000","582000","912977","537706899000","86170112145000","147299337"
"2009/06/10","587000","22000","3.89","567000","589000","564000","763510","444056272000","86464710819000","147299337"
"2009/06/09","565000","-10000","-1.74","582000","583000","565000","500905","288155531550","83224125405000","147299337"
"2009/06/08","575000","6000","1.05","573000","579000","571000","536395","308569698000","84697118775000","147299337"
"2009/06/05","569000","14000","2.52","564000","570000","555000","621224","350996428945","83813322753000","147299337"
"2009/06/04","555000","3000","0.54","557000","570000","547000","591055","330537378000","81751132035000","147299337"
"2009/06/03","552000","-4000","-0.72","558000","565000","551000","386327","214895804000","81309234024000","147299337"
"2009/06/02","556000","-2000","-0.36","566000","569000","555000","557997","313474468000","81898431372000","147299337"
"2009/06/01","558000","0","0.00","552000","558000","544000","417569","230587845000","82193030046000","147299337"
"2009/05/29","558000","-1000","-0.18","557000","561000","550000","507107","282054235000","82193030046000","147299337"
"2009/05/28","559000","24000","4.49","540000","559000","536000","661008","362343320618","82340329383000","147299337"
"2009/05/27","535000","-3000","-0.56","545000","551000","534000","621474","337477767000","78805145295000","147299337"
"2009/05/26","538000","-7000","-1.28","545000","547000","535000","561091","303178002000","79247043306000","147299337"
"2009/05/25","545000","-5000","-0.91","546000","554000","520000","569233","308790535000","80278138665000","147299337"
"2009/05/22","550000","-13000","-2.31","557000","560000","550000","513419","284455218000","81014635350000","147299337"
"2009/05/21","563000","-13000","-2.26","570000","573000","560000","401741","226662767000","82929526731000","147299337"
"2009/05/20","576000","6000","1.05","573000","577000","570000","424441","243371441800","84844418112000","147299337"
"2009/05/19","570000","14000","2.52","567000","573000","562000","558953","316985915000","83960622090000","147299337"
"2009/05/18","556000","1000","0.18","555000","560000","551000","448912","249046329000","81898431372000","147299337"
"2009/05/15","555000","3000","0.54","558000","562000","553000","470800","262314749000","81751132035000","147299337"
"2009/05/14","552000","-8000","-1.43","556000","557000","551000","616722","341152908000","81309234024000","147299337"
"2009/05/13","560000","-1000","-0.18","563000","566000","557000","587440","329548857740","82487628720000","147299337"
"2009/05/12","561000","-2000","-0.36","563000","569000","560000","478618","270357968028","82634928057000","147299337"
"2009/05/11","563000","-6000","-1.05","566000","568000","558000","645642","362140495900","82929526731000","147299337"
"2009/05/08","569000","3000","0.53","566000","574000","563000","457850","260220864708","83813322753000","147299337"
"2009/05/07","566000","1000","0.18","572000","573000","559000","692174","390344510470","83371424742000","147299337"
"2009/05/06","565000","-17000","-2.92","575000","581000","563000","1162246","661028716304","83224125405000","147299337"
"2009/05/04","582000","-10000","-1.69","595000","597000","578000","794074","462837574892","85728214134000","147299337"
"2009/04/30","592000","6000","1.02","595000","602000","584000","614575","364996709400","87201207504000","147299337"
"2009/04/29","586000","11000","1.91","577000","586000","575000","330345","191872886000","86317411482000","147299337"
"2009/04/28","575000","-10000","-1.71","590000","590000","575000","483330","281281041540","84697118775000","147299337"
"2009/04/27","585000","-7000","-1.18","592000","594000","579000","544508","318174971000","86170112145000","147299337"
"2009/04/24","592000","-35000","-5.58","616000","627000","590000","918606","554614234140","87201207504000","147299337"
"2009/04/23","627000","18000","2.96","614000","632000","611000","648383","401754753800","92356684299000","147299337"
"2009/04/22","609000","18000","3.05","598000","615000","594000","823549","497829514000","89705296233000","147299337"
"2009/04/21","591000","-1000","-0.17","581000","596000","578000","366625","215092180000","87053908167000","147299337"
"2009/04/20","592000","-5000","-0.84","600000","601000","582000","352314","207826196000","87201207504000","147299337"
"2009/04/17","597000","16000","2.75","594000","604000","589000","813278","486175875000","87937704189000","147299337"
"2009/04/16","581000","-4000","-0.68","596000","599000","580000","585753","345390672301","85580914797000","147299337"
"2009/04/15","585000","10000","1.74","566000","585000","565000","515900","295459788919","86170112145000","147299337"
"2009/04/14","575000","-8000","-1.37","585000","588000","571000","511532","294725075000","84697118775000","147299337"
"2009/04/13","583000","-20000","-3.32","594000","600000","582000","414643","243983302000","85875513471000","147299337"
"2009/04/10","603000","23000","3.97","597000","603000","588000","654511","390719648000","88821500211000","147299337"
"2009/04/09","580000","23000","4.13","561000","584000","560000","618462","353705737000","85433615460000","147299337"
"2009/04/08","557000","-27000","-4.62","574000","578000","555000","629676","354790504000","82045730709000","147299337"
"2009/04/07","584000","-10000","-1.68","591000","595000","583000","548239","322242529000","86022812808000","147299337"
"2009/04/06","594000","1000","0.17","593000","613000","593000","666796","402521208880","87495806178000","147299337"
"2009/04/03","593000","2000","0.34","599000","600000","584000","494771","292313788410","87348506841000","147299337"
"2009/04/02","591000","21000","3.68","584000","591000","575000","574300","336220761000","87053908167000","147299337"
"2009/04/01","570000","2000","0.35","570000","580000","559000","499210","284571478230","83960622090000","147299337"
"2009/03/31","568000","1000","0.18","564000","584000","563000","400383","229498977500","83666023416000","147299337"
"2009/03/30","567000","-17000","-2.91","581000","590000","565000","367430","212429900000","83518724079000","147299337"
"2009/03/27","584000","14000","2.46","581000","589000","574000","570942","333285584000","86022812808000","147299337"
"2009/03/26","570000","14000","2.52","551000","571000","548000","417543","234744902720","83960622090000","147299337"
"2009/03/25","556000","-3000","-0.54","550000","559000","550000","255161","141566808120","81898431372000","147299337"
"2009/03/24","559000","10000","1.82","560000","560000","548000","496199","273618237000","82340329383000","147299337"
"2009/03/23","549000","7000","1.29","542000","555000","542000","348027","191681143000","80867336013000","147299337"
"2009/03/20","542000","1000","0.18","535000","549000","535000","351232","191256374580","79836240654000","147299337"
"2009/03/19","541000","1000","0.19","547000","549000","537000","390350","211779174000","79688941317000","147299337"
"2009/03/18","540000","6000","1.12","538000","541000","527000","338260","180957046000","79541641980000","147299337"
"2009/03/17","534000","11000","2.10","528000","537000","517000","404265","212978309000","78657845958000","147299337"
"2009/03/16","523000","-5000","-0.95","526000","536000","517000","294232","154979739250","77037553251000","147299337"
"2009/03/13","528000","-8000","-1.49","540000","550000","528000","482577","260099702000","77774049936000","147299337"
"2009/03/12","536000","11000","2.10","520000","536000","520000","1015424","541213682000","78952444632000","147299337"
"2009/03/11","525000","21000","4.17","519000","525000","513000","531834","276556750000","77332151925000","147299337"
"2009/03/10","504000","-11000","-2.14","505000","518000","502000","409733","208360680000","74238865848000","147299337"
"2009/03/09","515000","12000","2.39","510000","516000","497500","364505","184744591000","75859158555000","147299337"
"2009/03/06","503000","0","0.00","496000","505000","494000","388240","194044344500","74091566511000","147299337"
"2009/03/05","503000","14000","2.86","499000","506000","489500","659652","329468735080","74091566511000","147299337"
"2009/03/04","489000","13500","2.84","478000","490500","469000","522266","251727781500","72029375793000","147299337"
"2009/03/03","475500","13500","2.92","454500","479000","454500","499864","234862504500","70040834743500","147299337"
"2009/03/02","462000","-15000","-3.14","475500","475500","458000","495966","230135057360","68052293694000","147299337"
"2009/02/27","477000","0","0.00","475000","493000","470500","591657","285722890768","70261783749000","147299337"
"2009/02/26","477000","-1000","-0.21","479000","493000","465000","439354","212056071500","70261783749000","147299337"
"2009/02/25","478000","10500","2.25","481500","483000","473500","418548","199530490630","70409083086000","147299337"
"2009/02/24","467500","-17500","-3.61","470000","472500","464000","453439","212046510000","68862440047500","147299337"
"2009/02/23","485000","17500","3.74","465000","485000","461000","426559","203120919672","71440178445000","147299337"
"2009/02/20","467500","-13000","-2.71","475000","480000","467500","520104","245058172604","68862440047500","147299337"
"2009/02/19","480500","2500","0.52","476500","488000","471500","529170","253514203152","70777331428500","147299337"
"2009/02/18","478000","-12500","-2.55","488000","489000","477500","581210","279188034000","70409083086000","147299337"
"2009/02/17","490500","-13500","-2.68","499000","500000","487000","473899","233440396500","72250324798500","147299337"
